0.2174
-7.342e-10
5.4147e-10
0.95476
0.97018
5.1512e-10
0.67159
0.59893
2.3364
-0.11275
-2.1176e-10
0.13254
0.572
-3.9689e-10
-0.5283
0.71229
1.1479e-10
-0.084096
1.5297e-09
-0.31893
-4.7873e-10
5.9658e-09
-0.33211
-0.87751
8.8739e-10
-1.9595
5.6803e-09
3.4055e-10
0.76022
-0.38673
0.044892
-1.1319e-09
-0.45435
-0.036537
-2.1279e-10
-3.549e-10
-0.050335
-0.958
6.3494e-10
0.35103
5.4979e-09
7.5447e-10
-0.70744
-0.64675
-0.88856
-0.22115
6.5764e-08
0.27669
0.70377
-6.2133e-11
0.47965
0.78016
-0.053833
0.82063
-8.3721e-10
